,Unnamed: 0,appid,name,developer,publisher,score_rank,positive,negative,userscore,owners,average_forever,average_2weeks,median_forever,median_2weeks,price,initialprice,discount,ccu,hl2b_name,main_time,main_extra_time,completion_time,pic_url,hl2b_url,genre,tags,Score,main_50,main_extra_time_50,completion_time_100,main_50_noise,main_extra_time_50_noise,completion_time_100_noise
275,392,10500,Total War: EMPIRE – Definitive Edition,"CREATIVE ASSEMBLY, Feral Interactive (Mac), Feral Interactive (Linux)","SEGA, Feral Interactive (Mac), Feral Interactive (Linux)",,24998,2508,0,"2,000,000 .. 5,000,000",1891,74,554,74,2499.0,2499.0,0.0,3967,Empire: Total War,22.0,80.0,107.0,/games/Empire_Total_War_cover_art.jpg,https://howlongtobeat.com/game.php?id=3110,Strategy,"{'Strategy': 1071, 'Historical': 655, 'Military': 514, 'Grand Strategy': 474, 'Turn-Based Strategy': 387, 'War': 368, 'Tactical': 286, 'RTS': 281, 'Multiplayer': 257, 'Singleplayer': 203, 'Turn-Based': 168, 'Naval': 150, 'America': 139, 'Great Soundtrack': 123, 'Real Time Tactics': 123, 'Action': 119, 'Turn-Based Tactics': 107, 'Atmospheric': 89, 'Classic': 71, 'Adventure': 68}",90.88198938413436,22.0,51.0,101.0,21.839551892346552,51.0,101.0
276,393,41070,Serious Sam 3: BFE,Croteam,Devolver Digital,,21743,2812,0,"2,000,000 .. 5,000,000",489,481,272,670,3999.0,3999.0,0.0,116,Serious Sam 3: BFE,10.0,14.5,25.0,/games/Serious_Sam_BFE_logo.jpg,https://howlongtobeat.com/game.php?id=8309,"Action, Indie","{'FPS': 656, 'Action': 607, 'Gore': 422, 'Co-op': 421, 'Comedy': 309, 'Online Co-Op': 283, 'First-Person': 244, 'Aliens': 243, 'Shooter': 239, 'Multiplayer': 239, 'Old School': 206, 'Local Co-Op': 177, 'Indie': 174, 'Split Screen': 138, 'Funny': 133, 'Difficult': 132, 'Singleplayer': 128, 'Adventure': 112, 'Sci-fi': 111, 'Local Multiplayer': 95}",88.54815719812666,10.0,14.5,25.0,9.613393776374762,10.139498794970997,25.255837884597668
277,395,1158310,Crusader Kings III,Paradox Development Studio,Paradox Interactive,,66396,4934,0,"2,000,000 .. 5,000,000",6194,217,2274,236,4999.0,4999.0,0.0,19599,Crusader Kings III,86.5,161.0,437.0,/games/71763_Crusader_Kings_III.jpg,https://howlongtobeat.com/game.php?id=71763,"RPG, Simulation, Strategy","{'Strategy': 750, 'RPG': 588, 'Simulation': 527, 'Grand Strategy': 516, 'Medieval': 516, 'Historical': 431, 'Political': 328, 'War': 323, 'Management': 317, 'Singleplayer': 304, 'Character Customization': 303, 'Choices Matter': 302, 'Multiplayer': 299, 'Sandbox': 295, 'Real-Time with Pause': 278, 'Moddable': 270, 'Sexual Content': 256, 'PvP': 248, 'Nudity': 221, 'Dating Sim': 181}",,51.0,51.0,101.0,51.0,51.0,101.0
278,397,323580,Jotun: Valhalla Edition,Thunder Lotus Games,Thunder Lotus Games,,6213,1731,0,"2,000,000 .. 5,000,000",179,0,131,0,1499.0,1499.0,0.0,7,Jotun: Valhalla Edition,5.0,5.5,7.0,/games/Jotun_header.jpg,https://howlongtobeat.com/game.php?id=30623,"Action, Adventure, Indie","{'Adventure': 283, 'Mythology': 223, 'Action': 154, 'Indie': 152, 'Female Protagonist': 147, 'Hand-drawn': 146, 'Difficult': 120, 'Singleplayer': 117, 'Atmospheric': 116, 'Exploration': 102, 'Great Soundtrack': 99, '2D': 93, 'Isometric': 90, 'Fantasy': 69, 'Kickstarter': 29, 'Controller': 29, 'Vikings': 25, 'Story Rich': 23, 'RPG': 16, 'Souls-like': 15}",78.20996978851964,5.0,5.5,7.0,5.122287422914813,4.750660784332202,6.617006133318978
279,399,646910,The Crew 2,Ivory Tower,Ubisoft,,46226,11112,0,"2,000,000 .. 5,000,000",3975,348,1631,468,4999.0,4999.0,0.0,1848,The Crew 2,19.0,33.5,63.0,/games/46427_The_Crew_2.jpg,https://howlongtobeat.com/game.php?id=46427,"Action, Massively Multiplayer, Racing","{'Racing': 760, 'Open World': 574, 'Automobile Sim': 571, 'Driving': 444, 'Multiplayer': 442, 'Massively Multiplayer': 269, 'Action': 254, 'Flight': 222, 'Co-op': 193, 'Singleplayer': 161, 'Arcade': 150, 'First-Person': 143, 'Third Person': 137, 'Online Co-Op': 136, 'Simulation': 132, 'America': 119, 'Sports': 104, 'Atmospheric': 91, 'Sandbox': 89, 'Adventure': 88}",80.62018207820293,19.0,33.5,63.0,18.510349055066474,18.71993424024695,63.42569289481183
280,400,221040,Resident Evil 6,Capcom,Capcom,,29033,7198,0,"2,000,000 .. 5,000,000",794,96,496,118,2999.0,2999.0,0.0,990,Resident Evil 6,21.5,27.5,54.5,/games/Resident_Evil_6_Cover_Art.png,https://howlongtobeat.com/game.php?id=7725,"Action, Adventure","{'Action': 715, 'Zombies': 696, 'Co-op': 564, 'Third-Person Shooter': 456, 'Horror': 408, 'Co-op Campaign': 359, 'Adventure': 355, 'Online Co-Op': 329, 'Multiplayer': 265, 'Third Person': 240, 'Shooter': 231, 'Quick-Time Events': 213, 'Split Screen': 197, 'Local Co-Op': 196, 'Survival Horror': 172, 'Survival': 168, 'Singleplayer': 163, 'Atmospheric': 114, 'Female Protagonist': 103, 'Casual': 39}",80.13303524606,21.5,27.5,54.5,21.82950499296167,21.421864682129044,54.98879788621722
281,401,1142710,Total War: WARHAMMER III,CREATIVE ASSEMBLY,"SEGA, Feral Interactive",,22138,13814,0,"2,000,000 .. 5,000,000",1864,385,1608,319,5999.0,5999.0,0.0,14087,Total War: Warhammer III,28.5,41.5,61.5,/games/92904_Total_War_Warhammer_III.jpg,https://howlongtobeat.com/game.php?id=92904,"Action, Strategy","{'Strategy': 351, 'Grand Strategy': 303, 'Turn-Based Strategy': 302, 'RTS': 296, 'Action': 285, 'Real Time Tactics': 265, 'Dark Fantasy': 253, 'Fantasy': 252, 'War': 228, 'Atmospheric': 224, 'Tactical': 206, 'Colorful': 206, 'PvP': 160, 'Story Rich': 144, 'Co-op': 141, 'Multiplayer': 141, 'Warhammer 40K': 117, 'Games Workshop': 105, 'Online Co-Op': 103, 'Singleplayer': 97}",61.57654650645305,28.5,41.5,61.5,28.851008516342798,28.530862704464035,61.56410070507541
282,402,331470,Everlasting Summer,Soviet Games,Soviet Games,,52791,2332,0,"2,000,000 .. 5,000,000",2138,47,415,47,0.0,0.0,0.0,958,Everlasting Summer,7.0,12.5,29.0,/games/Everlasting_Summer.jpg,https://howlongtobeat.com/game.php?id=22765,"Adventure, Casual, Free to Play, Indie","{'Visual Novel': 3236, 'Story Rich': 2488, 'Free to Play': 2466, 'Anime': 2381, 'Great Soundtrack': 2001, 'Choices Matter': 1759, 'Mature': 1401, 'Singleplayer': 1364, 'Romance': 1342, 'Nudity': 1241, 'Multiple Endings': 1125, '2D': 865, 'Dating Sim': 832, 'Replay Value': 760, 'Adventure': 736, 'Mystery': 731, 'Comedy': 559, 'Indie': 476, 'Classic': 449, 'Casual': 310}",95.7694610235292,7.0,12.5,29.0,6.973353173110551,7.414490087913282,28.606428448213563
283,403,1151340,Fallout 76,Bethesda Game Studios,Bethesda Softworks,,48708,18882,0,"2,000,000 .. 5,000,000",3804,27,778,32,3999.0,3999.0,0.0,5440,Fallout 76,33.5,107.0,266.0,/games/57416_Fallout_76.jpg,https://howlongtobeat.com/game.php?id=57416,RPG,"{'Dark Comedy': 771, 'RPG': 722, 'Open World': 694, 'Multiplayer': 665, 'Capitalism': 658, 'Post-apocalyptic': 654, 'Survival': 513, 'Base-Building': 476, 'Co-op': 390, 'Horror': 375, 'Shooter': 365, 'MMORPG': 273, 'Gore': 269, 'Exploration': 255, 'Violent': 241, 'Early Access': 238, 'FPS': 235, 'Atmospheric': 213, 'Great Soundtrack': 163, 'Singleplayer': 145}",,33.5,51.0,101.0,33.21021304756632,51.0,101.0
284,404,305620,The Long Dark,Hinterland Studio Inc.,Hinterland Studio Inc.,,80920,7553,0,"2,000,000 .. 5,000,000",1161,181,384,181,3499.0,3499.0,0.0,1784,The Long Dark,20.0,48.5,182.0,/games/The_Long_Dark_header.jpg,https://howlongtobeat.com/game.php?id=21471,"Adventure, Indie, Simulation, Strategy","{'Survival': 3978, 'Open World Survival Craft': 3937, 'Open World': 2634, 'Exploration': 2068, 'Atmospheric': 1925, 'First-Person': 1739, 'Singleplayer': 1706, 'Adventure': 1590, 'Crafting': 1401, 'Sandbox': 1234, 'Simulation': 1034, 'Post-apocalyptic': 914, 'Indie': 821, 'Walking Simulator': 691, 'Survival Horror': 563, 'Strategy': 534, 'Difficult': 448, 'Action': 431, 'Early Access': 400, 'Horror': 292}",,20.0,48.5,101.0,19.553679315314003,19.898293530228877,101.0
285,406,50620,Darksiders,Vigil Games,THQ Nordic,,10286,1215,0,"2,000,000 .. 5,000,000",522,647,218,647,1999.0,1999.0,0.0,23,Darksiders,17.0,20.5,27.0,/games/Darksiders_Cover.jpg,https://howlongtobeat.com/game.php?id=2243,"Action, Adventure","{'Action': 582, 'Adventure': 426, 'Hack and Slash': 399, 'Third Person': 305, 'Singleplayer': 247, 'Post-apocalyptic': 231, 'Fantasy': 213, 'Controller': 150, 'Action RPG': 133, 'Puzzle': 115, 'Action-Adventure': 115, 'Open World': 101, 'RPG': 97, 'Gore': 86, 'Spectacle fighter': 85, ""Beat 'em up"": 84, '3D Platformer': 81, 'Metroidvania': 79, 'Character Action Game': 68, 'Platformer': 41}",89.43570124337015,17.0,20.5,27.0,16.97482694686925,17.323646502561882,27.316414924847454
286,407,242920,Banished,Shining Rock Software LLC,Shining Rock Software LLC,,33997,3699,0,"2,000,000 .. 5,000,000",2337,0,712,0,1999.0,1999.0,0.0,993,Banished,16.0,31.5,93.0,/games/Banished_292x136.jpg,https://howlongtobeat.com/game.php?id=16888,"Indie, Simulation, Strategy","{'City Builder': 3423, 'Colony Sim': 3352, 'Strategy': 2655, 'Simulation': 2436, 'Survival': 2185, 'Indie': 1487, 'Singleplayer': 1438, 'Sandbox': 1390, 'Medieval': 1267, 'Relaxing': 921, 'Resource Management': 906, 'Economy': 658, 'Building': 640, 'Management': 595, 'Open World': 535, 'Difficult': 491, 'Beautiful': 425, 'Procedural Generation': 390, 'Historical': 319, 'RTS': 282}",90.18728777589132,16.0,31.5,93.0,16.327221767004236,15.765788939176732,92.52089614451207
287,408,1196590,Resident Evil Village,"CAPCOM Co., Ltd.","CAPCOM Co., Ltd.",,69065,2988,0,"2,000,000 .. 5,000,000",1226,732,933,988,5999.0,5999.0,0.0,1583,Resident Evil Village,9.5,12.0,37.0,/games/80038_Resident_Evil_Village.jpg,https://howlongtobeat.com/game.php?id=80038,Action,"{'Survival Horror': 413, 'Horror': 395, 'First-Person': 377, 'Singleplayer': 347, 'Sexual Content': 324, 'Action': 322, 'Zombies': 280, 'Gore': 275, 'Atmospheric': 249, 'Violent': 241, 'Story Rich': 238, 'FPS': 210, 'Dark': 197, 'Psychological Horror': 184, 'Survival': 178, 'Adventure': 167, 'Open World': 127, 'Nudity': 100, 'Multiplayer': 68, 'Vampire': 67}",95.853052614048,9.5,12.0,37.0,9.270442774156633,9.139944781489058,37.43927387221082
288,410,15620,"Warhammer 40,000: Dawn of War II","Relic Entertainment, Feral Interactive (Mac/Linux)","SEGA, Feral Interactive (Mac/Linux)",,8751,1053,0,"2,000,000 .. 5,000,000",959,0,459,0,1999.0,1999.0,0.0,227,"Warhammer 40,000: Dawn of War II",15.0,21.0,43.5,"/games/256px-Warhammer_40,000_Dawn_of_War_II.jpg",https://howlongtobeat.com/game.php?id=11043,Strategy,"{'Warhammer 40K': 537, 'Strategy': 404, 'RTS': 312, 'Sci-fi': 201, 'Multiplayer': 162, 'Games Workshop': 149, 'Tactical': 147, 'Singleplayer': 120, 'Co-op': 101, 'Futuristic': 81, 'Gore': 78, 'Online Co-Op': 71, 'RPG': 66, 'Real-Time': 56, 'Action': 56, 'Co-op Campaign': 54, 'Fantasy': 44, 'Great Soundtrack': 40, 'Atmospheric': 36, 'Story Rich': 12}",89.25948592411261,15.0,21.0,43.5,15.235773238884354,15.087727855581845,43.46282269797901
289,411,298110,Far Cry 4,"Ubisoft Montreal, Red Storm, Shanghai, Toronto, Kiev",Ubisoft,,34305,7111,0,"2,000,000 .. 5,000,000",1716,1084,1465,1474,2999.0,2999.0,0.0,950,Far Cry 4,17.5,31.0,46.0,/games/Far_Cry_4_box_art.jpg,https://howlongtobeat.com/game.php?id=19310,"Action, Adventure","{'Open World': 1788, 'Action': 1348, 'FPS': 1220, 'Co-op': 1055, 'Adventure': 1000, 'Shooter': 977, 'First-Person': 933, 'Multiplayer': 903, 'Singleplayer': 728, 'Hunting': 677, 'Stealth': 659, 'Atmospheric': 582, 'Survival': 572, 'Online Co-Op': 532, 'Story Rich': 473, 'Exploration': 451, 'Crafting': 366, 'Sandbox': 300, 'RPG': 277, 'Action RPG': 255}",82.83030712768013,17.5,31.0,46.0,17.36279421686763,17.041963168755117,45.70685283800337
290,412,403640,Dishonored 2,Arkane Studios,Bethesda Softworks,,42033,5953,0,"2,000,000 .. 5,000,000",1204,77,726,77,2999.0,2999.0,0.0,654,Dishonored 2,12.5,22.5,45.0,/games/dishonored2.jpg,https://howlongtobeat.com/game.php?id=26731,Action,"{'Stealth': 1230, 'First-Person': 897, 'Action': 858, 'Assassin': 798, 'Singleplayer': 756, 'Steampunk': 743, 'Atmospheric': 670, 'Story Rich': 665, 'Female Protagonist': 552, 'Magic': 540, 'Parkour': 525, 'Supernatural': 479, 'Open World': 397, 'Adventure': 391, 'Exploration': 327, 'Great Soundtrack': 317, 'Gore': 310, 'Heist': 265, 'Immersive Sim': 258, 'Dystopian ': 250}",87.59429833701496,12.5,22.5,45.0,12.634451004241393,12.076366434705944,45.049744357364915
291,413,1446780,MONSTER HUNTER RISE,"CAPCOM Co., Ltd.","CAPCOM Co., Ltd.",,22170,3192,0,"2,000,000 .. 5,000,000",3519,641,3421,306,5999.0,5999.0,0.0,21689,Monster Hunter Rise,20.0,67.5,131.0,/games/83169_Monster_Hunter_Rise.jpg,https://howlongtobeat.com/game.php?id=83169,Action,"{'Action': 246, 'RPG': 197, 'JRPG': 196, 'Online Co-Op': 194, 'Action RPG': 192, 'Co-op': 185, 'Hunting': 181, 'Multiplayer': 177, 'Third Person': 166, 'Singleplayer': 161, 'Character Customization': 151, 'Anime': 148, 'PvE': 146, 'Fantasy': 141, 'Souls-like': 141, 'Nature': 131, '3D': 125, 'Story Rich': 113, 'Atmospheric': 111, 'Ninja': 108}",,20.0,51.0,101.0,20.113689524001327,51.0,101.0
292,414,460930,Tom Clancy's Ghost Recon Wildlands,"Ubisoft Paris, Ubisoft Annecy, Ubisoft Bucharest, Ubisoft Montpellier, Ubisoft Milan, Reflections, Ubisoft Belgrade",Ubisoft,,51260,13702,0,"2,000,000 .. 5,000,000",2865,294,1511,404,4999.0,4999.0,0.0,4492,Tom Clancy's Ghost Recon Wildlands,26.0,53.0,80.0,/games/43499_Tom_Clancys_Ghost_Recon_Wildlands.jpg,https://howlongtobeat.com/game.php?id=43499,"Action, Adventure","{'Open World': 1576, 'Shooter': 1268, 'Multiplayer': 986, 'Co-op': 985, 'Action': 980, 'Stealth': 945, 'Tactical': 938, 'Singleplayer': 836, 'Third-Person Shooter': 805, 'Military': 772, 'FPS': 586, 'Online Co-Op': 559, 'Adventure': 530, 'Third Person': 522, 'Survival': 401, 'Strategy': 354, 'Sandbox': 345, 'First-Person': 342, 'Atmospheric': 300, 'PvP': 249}",78.9076690988578,26.0,51.0,80.0,26.030688639608,51.0,79.74652832624119
293,415,412020,Metro Exodus,4A Games,Deep Silver,,64769,8229,0,"2,000,000 .. 5,000,000",1171,374,1024,482,2999.0,2999.0,0.0,1246,Metro Exodus,15.0,22.5,38.0,/games/46401_Metro_Exodus.jpg,https://howlongtobeat.com/game.php?id=46401,Action,"{'Post-apocalyptic': 1219, 'FPS': 997, 'Open World': 985, 'Story Rich': 972, 'Atmospheric': 971, 'Singleplayer': 962, 'Action': 938, 'First-Person': 830, 'Survival': 786, 'Shooter': 692, 'Horror': 683, 'Adventure': 598, 'Stealth': 581, 'Exploration': 507, 'Survival Horror': 454, 'Great Soundtrack': 445, 'Violent': 349, 'Gore': 274, 'Psychological Horror': 272, 'Sci-fi': 266}",88.72708841338118,15.0,22.5,38.0,14.647241405873554,15.025338376609913,37.7899233007684
294,418,47870,Need For Speed: Hot Pursuit,Criterion Games,Electronic Arts,,15986,3430,0,"2,000,000 .. 5,000,000",416,5,215,5,0.0,0.0,0.0,77,Need for Speed: Hot Pursuit,14.0,20.5,31.5,/games/Nfshp-2010-cover.jpg,https://howlongtobeat.com/game.php?id=6474,Racing,"{'Racing': 1040, 'Combat Racing': 1036, 'Sports': 1010, 'Driving': 980, 'PvP': 973, 'Automobile Sim': 963, 'Open World': 493, 'Third Person': 491, 'Arcade': 489, 'First-Person': 483, 'Simulation': 469, 'Atmospheric': 465, 'Adventure': 462, 'Online Co-Op': 460, 'Action': 457, 'Co-op': 457, 'Multiplayer': 457, 'Singleplayer': 242, 'Controller': 187, 'Great Soundtrack': 169}",82.3341573959621,14.0,20.5,31.5,14.474582253016969,14.444884658115415,31.496146207513306
295,420,346010,Besiege,Spiderling Studios,Spiderling Studios,,41220,1891,0,"2,000,000 .. 5,000,000",783,0,189,0,1499.0,1499.0,0.0,394,Besiege,5.0,12.0,23.5,/games/besiege_header.jpg,https://howlongtobeat.com/game.php?id=23963,"Indie, Simulation","{'Building': 1160, 'Sandbox': 1054, 'Physics': 989, 'Destruction': 849, 'Puzzle': 802, 'Medieval': 800, 'Simulation': 622, 'Multiplayer': 618, 'Strategy': 586, 'Science': 586, 'Third Person': 576, 'Dark Humor': 575, 'Vehicular Combat': 574, 'Relaxing': 573, 'Funny': 563, 'Singleplayer': 563, 'Open World': 562, 'LEGO': 555, 'Co-op': 486, 'Level Editor': 478}",95.61364848878476,5.0,12.0,23.5,5.181811132812848,5.209004677082283,23.04824668805607
296,421,325610,Total War: ATTILA,CREATIVE ASSEMBLY,SEGA,,22728,5536,0,"2,000,000 .. 5,000,000",6141,13,4036,18,4499.0,4499.0,0.0,2476,Total War: Attila,40.0,85.0,200.0,/games/Total_WarAttila_boxart.jpg,https://howlongtobeat.com/game.php?id=24732,Strategy,"{'Strategy': 801, 'Historical': 518, 'War': 464, 'Turn-Based Strategy': 420, 'Grand Strategy': 392, 'RTS': 337, 'Tactical': 303, 'Multiplayer': 269, 'Rome': 266, 'Singleplayer': 219, 'Real Time Tactics': 204, 'Medieval': 175, 'Co-op': 128, 'Atmospheric': 128, 'Action': 121, 'Turn-Based': 106, 'Open World': 73, 'Simulation': 70, 'Survival': 69, 'Adventure': 45}",,40.0,51.0,101.0,39.98139100713778,51.0,101.0
297,423,648350,Jurassic World Evolution,Frontier Developments,Frontier Developments,,41160,6625,0,"2,000,000 .. 5,000,000",1427,164,606,164,4499.0,4499.0,0.0,583,Jurassic World Evolution,24.5,40.5,60.5,/games/57068_Jurassic_World_Evolution.jpg,https://howlongtobeat.com/game.php?id=57068,"Simulation, Strategy","{'Building': 737, 'Dinosaurs': 709, 'Simulation': 659, 'Management': 606, 'Strategy': 551, 'Sandbox': 451, 'Singleplayer': 428, 'City Builder': 301, 'Sci-fi': 235, 'Resource Management': 223, 'Economy': 223, 'Open World': 183, 'Violent': 137, 'Atmospheric': 136, 'Action': 126, 'Survival': 112, 'Multiplayer': 110, 'Great Soundtrack': 107, 'Casual': 88, 'Adventure': 82}",86.13581667887412,24.5,40.5,60.5,24.114881460407833,24.278335978842286,60.266624065101794
298,426,1217060,Gunfire Reborn,Duoyi Games,Duoyi Games,,67177,3805,0,"2,000,000 .. 5,000,000",2153,164,1313,241,1999.0,1999.0,0.0,5308,Gunfire Reborn,16.5,40.5,70.5,/games/79535_Gunfire_Reborn.jpg,https://howlongtobeat.com/game.php?id=79535,"Action, Adventure, Indie, RPG","{'FPS': 356, 'Co-op': 345, 'Rogue-lite': 342, 'Rogue-like': 324, 'Online Co-Op': 323, 'Multiplayer': 303, 'Indie': 216, 'Action': 197, 'Looter Shooter': 183, 'Adventure': 178, 'RPG': 164, 'Shooter': 146, 'Early Access': 146, 'Action Roguelike': 136, 'First-Person': 127, 'Dungeon Crawler': 119, 'Replay Value': 106, 'Singleplayer': 87, 'Fast-Paced': 70, 'Souls-like': 24}",94.6394860668902,16.5,40.5,70.5,16.471185785174125,16.834523947637983,70.38545702024012
299,429,38400,Fallout: A Post Nuclear Role Playing Game,Interplay Inc.,Bethesda Softworks,,13201,941,0,"2,000,000 .. 5,000,000",290,58,49,58,999.0,999.0,0.0,214,Fallout: A Post Nuclear Role Playing Game,16.0,23.0,33.0,/games/250px-Fallout.jpg,https://howlongtobeat.com/game.php?id=3338,RPG,"{'RPG': 963, 'Post-apocalyptic': 778, 'Classic': 604, 'Open World': 491, 'Isometric': 409, 'Turn-Based': 383, 'Turn-Based Combat': 352, 'Singleplayer': 352, 'Sci-fi': 347, 'Atmospheric': 251, 'Multiple Endings': 251, 'Retro': 230, ""1990's"": 225, 'Adventure': 195, 'CRPG': 195, 'Exploration': 186, '2D': 181, 'Difficult': 168, 'Tactical': 155, 'Sandbox': 101}",93.34606137745722,16.0,23.0,33.0,16.14853697941393,16.034144959498736,33.14571495243851
300,430,110800,L.A. Noire,"Team Bondi, Rockstar Leeds",Rockstar Games,,22689,3954,0,"2,000,000 .. 5,000,000",740,669,319,669,1999.0,1999.0,0.0,386,L.A. Noire,21.5,28.5,41.0,/games/250px-LA-Noire-Box-Art.jpg,https://howlongtobeat.com/game.php?id=5146,"Adventure, Strategy","{'Detective': 906, 'Crime': 642, 'Open World': 623, 'Noir': 615, 'Adventure': 536, 'Story Rich': 472, 'Mystery': 404, 'Third Person': 385, 'Investigation': 365, 'Cinematic': 329, 'Singleplayer': 329, 'Action': 316, 'Atmospheric': 288, 'Mature': 246, 'Nudity': 133, 'Strategy': 120, 'Puzzle': 114, 'Third-Person Shooter': 108, 'Thriller': 101, '3D Vision': 52}",85.15932890440266,21.5,28.5,41.0,21.932836042597042,21.378650177022234,40.96924721947528
301,431,35140,Batman: Arkham Asylum Game of the Year Edition,Rocksteady Studios,Warner Bros. Interactive Entertainment,,39384,1505,0,"2,000,000 .. 5,000,000",633,191,443,263,1999.0,1999.0,0.0,853,Batman: Arkham Asylum GOTY,11.0,15.5,25.0,/games/Batman_Arkham_Asylum_GOTY.jpg,https://howlongtobeat.com/game.php?id=14443,"Action, Adventure","{'Action': 1184, 'Stealth': 823, 'Third Person': 744, 'Superhero': 711, 'Adventure': 699, 'Singleplayer': 577, 'Open World': 460, ""Beat 'em up"": 437, 'Detective': 294, 'Comic Book': 287, 'Atmospheric': 270, 'Story Rich': 240, 'Action-Adventure': 208, 'Fighting': 183, 'Controller': 162, 'Metroidvania': 135, 'Puzzle': 122, '3D Vision': 98, 'Horror': 64, 'Dark': 56}",96.3193034801536,11.0,15.5,25.0,10.631194905842209,10.764014089162618,24.527572129893432
302,432,304430,INSIDE,Playdead,Playdead,,34470,1308,0,"2,000,000 .. 5,000,000",327,0,313,0,1999.0,1999.0,0.0,83,Inside,3.5,4.0,4.5,/games/INSIDE_banner.jpg,https://howlongtobeat.com/game.php?id=21694,"Action, Adventure, Indie","{'Puzzle': 837, 'Atmospheric': 822, 'Adventure': 817, 'Story Rich': 794, 'Platformer': 773, '2D': 717, 'Indie': 716, 'Horror': 714, 'Dark Fantasy': 712, 'Singleplayer': 709, 'Exploration': 702, 'Difficult': 689, 'Action-Adventure': 689, 'Puzzle-Platformer': 678, 'Dark': 675, 'Action': 656, 'Stealth': 649, 'Metroidvania': 607, 'Gore': 365, 'Violent': 353}",96.34412208619824,3.5,4.0,4.5,3.980329410541466,3.6262197060143087,4.406643785345954
303,433,388410,Darksiders II Deathinitive Edition,"Gunfire Games, Vigil Games, THQ Nordic",THQ Nordic,,10658,3172,0,"2,000,000 .. 5,000,000",981,0,721,0,2999.0,2999.0,0.0,138,Darksiders II: Deathinitive Edition,19.5,29.5,50.5,/games/DarksidersII_Deathinitive_Edition_header.jpg,https://howlongtobeat.com/game.php?id=31632,"Action, Adventure, RPG","{'Action': 281, 'Hack and Slash': 251, 'Adventure': 235, 'RPG': 204, 'Open World': 186, 'Singleplayer': 159, 'Third Person': 124, 'Fantasy': 115, 'Story Rich': 101, 'Puzzle': 96, 'Great Soundtrack': 95, 'Action RPG': 78, 'Dark Fantasy': 64, 'Parkour': 59, 'Loot': 55, 'Gore': 52, 'Spectacle fighter': 52, 'Multiplayer': 36, 'Controller': 36, 'Metroidvania': 23}",77.0643528561099,19.5,29.5,50.5,19.31462628056407,19.901371604115823,50.46638247418582
