,Unnamed: 0,appid,name,developer,publisher,score_rank,positive,negative,userscore,owners,average_forever,average_2weeks,median_forever,median_2weeks,price,initialprice,discount,ccu,hl2b_name,main_time,main_extra_time,completion_time,pic_url,genre,tags,single_genre,score,main_70,main_extra_time_70,bonus_content_70,main_70_noise,main_extra_time_70_noise,completion_time_250,completion_time_250_noise,bonus_content_70_noise,bonus_content_250,bonus_content_250_noise,ccu_15k,ccu_10k,ccu_5k
1109,1839,1290000,PowerWash Simulator,FuturLab,Square Enix,,19826,439,0,"200,000 .. 500,000",1093,175,792,199,1999,19.99,0,1870,PowerWash Simulator,21.0,21.0,34.5,/games/92511_PowerWash_Simulator.jpg,"Casual, Indie, Simulation, Early Access","{'Simulation': 261, 'Casual': 229, 'Indie': 200, 'Relaxing': 171, 'Singleplayer': 141, 'Early Access': 127, 'Family Friendly': 126, 'First-Person': 117, 'Colorful': 112, '3D': 110, 'Realistic': 101, 'Atmospheric': 91, 'FPS': 87, 'Multiplayer': 56, 'Co-op': 44, 'Online Co-Op': 42, 'Story Rich': 15, 'Funny': 12, 'Immersive Sim': 9, 'Sandbox': 5}",Simulation,97.83370342955835,21.0,21.0,13.5,20.928289887975456,20.67636594719859,34.5,34.20878993597036,12.97790389808381,13.5,13.758388753622969,1870,1870,1870
1110,1840,493900,Dungeons 3,Realmforge Studios,Kalypso Media,,15692,890,0,"200,000 .. 500,000",611,0,279,0,2999,29.99,0,216,Dungeons 3,26.0,33.5,53.0,/games/48718_Dungeons_3.jpg,"Simulation, Strategy","{'Strategy': 222, 'Simulation': 131, 'Villain Protagonist': 120, 'RTS': 113, 'Base-Building': 106, 'Management': 103, 'Fantasy': 99, 'Comedy': 85, 'Dungeon Crawler': 58, 'Multiplayer': 56, 'RPG': 56, 'Co-op': 53, 'Economy': 49, 'Funny': 40, 'Female Protagonist': 25, 'Singleplayer': 21, 'God Game': 21, 'Dark Humor': 20, 'Tower Defense': 19, 'Online Co-Op': 16}",Simulation,94.6327342901942,26.0,33.5,27.0,26.183263038389374,33.13966423688661,53.0,52.63844597041844,27.995261670876776,27.0,27.28514781869271,216,216,216
1111,1841,218740,Pid,Might and Delight,Might and Delight,,2017,383,0,"200,000 .. 500,000",76,0,37,0,1999,19.99,0,1,Pid,9.0,12.0,21.0,/games/2356304-pid_large.png,"Adventure, Indie","{'Indie': 162, 'Puzzle-Platformer': 138, 'Adventure': 136, 'Platformer': 127, 'Puzzle': 69, 'Local Co-Op': 44, 'Difficult': 43, 'Singleplayer': 42, 'Great Soundtrack': 35, 'Co-op': 34, 'Atmospheric': 33, '2D': 29, 'Side Scroller': 26, 'Stealth': 15, 'Local Multiplayer': 14}",Adventure,84.04166666666667,9.0,12.0,12.0,8.623074934235614,12.390898339815404,21.0,21.18680572259396,10.382926409692082,12.0,11.357193225044849,1,1,1
1112,1843,362930,Garfield Kart,Artefacts Studio,Microids,,11000,1454,0,"200,000 .. 500,000",247,0,259,0,499,4.99,0,86,Garfield Kart,1.5,9.0,21.0,/games/Garfield_Kart_header.jpg,Racing,"{'Cult Classic': 1698, 'Combat Racing': 683, 'Competitive': 584, 'Racing': 536, 'Action': 412, 'Multiplayer': 370, 'Family Friendly': 342, 'Singleplayer': 279, 'Sports': 268, 'Casual': 256, 'Classic': 250, 'Beautiful': 242, 'Comedy': 170, 'Replay Value': 164, 'Cute': 153, 'Aliens': 90, 'Tactical': 76, 'Capitalism': 76, 'Co-op': 75, 'Platformer': 23}",Racing,88.32503613296933,1.5,9.0,19.5,1.2197080027383858,8.643266625420587,21.0,20.958249900585404,19.922540505901676,19.5,15.93377723941985,86,86,86
1113,1844,686200,Door Kickers: Action Squad,"PixelShard, KillHouse Games",KillHouse Games,,7474,401,0,"200,000 .. 500,000",407,0,312,0,1399,13.99,0,71,Door Kickers: Action Squad,8.5,16.5,17.0,/games/57547_Door_Kickers_Action_Squad.jpg,"Action, Casual, Indie, Simulation, Strategy","{'Action': 202, 'Pixel Graphics': 200, 'Co-op': 192, 'Indie': 187, 'Tactical': 184, '2D': 180, 'Local Co-Op': 176, 'Strategy': 175, 'Multiplayer': 169, 'Retro': 161, 'Casual': 160, 'Zombies': 157, 'Replay Value': 151, 'Singleplayer': 150, 'Moddable': 143, 'Soundtrack': 135, 'Real Time Tactics': 131, 'Level Editor': 129, 'Shooter': 128, '2D Platformer': 126}",Simulation,94.90793650793653,8.5,16.5,8.5,8.93281048314448,16.67977613744964,17.0,17.080919159996913,7.171913180622319,8.5,8.198778997310962,71,71,71
1114,1845,438680,One Troll Army,FlyAnvil,tinyBuild,,1152,194,0,"200,000 .. 500,000",164,0,254,0,0,0.0,0,3,One Troll Army,2.0,4.0,5.0,/games/37410_One_Troll_Army.jpg,"Casual, Indie, Strategy","{'Strategy': 268, 'Free to Play': 77, 'Tower Defense': 67, 'Indie': 61, 'Casual': 56, 'Multiplayer': 34, 'Fantasy': 29, 'Action': 20, 'Singleplayer': 20}",Strategy,85.58692421991084,2.0,4.0,3.0,1.7669287185806342,4.166540269206314,5.0,4.539380573544746,2.701875375171494,3.0,2.5489674238797755,3,3,3
1115,1846,248550,Megabyte Punch,Team Reptile,Team Reptile,,941,115,0,"200,000 .. 500,000",52,0,67,0,1499,14.99,0,0,Megabyte Punch,7.0,11.0,17.0,/games/Megabyte-Punch.jpg,"Action, Adventure, Indie","{'Adventure': 193, 'Local Multiplayer': 190, 'Platformer': 185, 'Robots': 183, ""Beat 'em up"": 180, 'Action': 172, 'Character Customization': 171, 'Local Co-Op': 165, 'Fighting': 163, 'Split Screen': 160, 'Co-op': 154, '2.5D': 149, '4 Player Local': 147, 'Competitive': 141, 'Metroidvania': 139, '2D Fighter': 130, '2D Platformer': 124, 'Combat': 117, 'Side Scroller': 115, 'Singleplayer': 109}",Action,89.10984848484848,7.0,11.0,10.0,6.760703627723977,10.844326617056986,17.0,17.182802706570936,10.499316558758697,10.0,10.419501391443482,0,0,0
1116,1848,643270,OLDTV,Creability,Creability,,4996,268,0,"200,000 .. 500,000",70,0,9,0,0,0.0,0,7,OldTV,0.6,3.0,5.5,/games/47437_V_(2017).jpg,"Free to Play, Indie","{'Free to Play': 236, 'Great Soundtrack': 146, 'Fast-Paced': 129, 'Indie': 122, 'Difficult': 114, 'Singleplayer': 99, 'Puzzle': 42, 'Casual': 38, 'Psychological Horror': 32, 'Atmospheric': 27, 'Psychedelic': 20, 'Arcade': 20, '2D': 17, 'Retro': 17, 'Illuminati': 15, 'Memes': 14}",Indie,94.90881458966564,0.6,3.0,4.9,0.6,3.170873621069142,5.5,5.350217297190687,5.621017944037817,4.9,4.340755131461265,7,7,7
1117,1851,314020,Morphopolis,"Dan  Walters, Ceri Williams",Dan  Walters,,3954,793,0,"200,000 .. 500,000",159,0,192,0,399,3.9900000000000007,0,1,Morphopolis,1.5,1.5,2.0,/games/Morphopolisheader.jpg,"Adventure, Casual, Indie","{'Puzzle': 122, 'Indie': 79, 'Hidden Object': 76, 'Point & Click': 65, 'Casual': 63, 'Adventure': 54, 'Colorful': 49, 'Short': 44, 'Psychedelic': 33, 'Singleplayer': 33, 'Nature': 29, 'Great Soundtrack': 27, 'Relaxing': 27, 'Atmospheric': 26, '2D': 16, 'Family Friendly': 11, 'Exploration': 8, 'Beautiful': 7, 'Difficult': 6, 'Fantasy': 6}",Casual,83.2947124499684,1.5,1.5,0.5,1.0474322795576316,1.254916790554649,2.0,1.9374410023288011,0.4701314773435463,0.5,0.5130823953682091,1,1,1
1118,1854,358130,Curious Expedition,Maschinen-Mensch,Maschinen-Mensch,,3322,327,0,"200,000 .. 500,000",177,0,217,0,1499,14.99,0,50,Curious Expedition,7.5,50.0,69.5,/games/TheCurious_Expedition_header.jpg,"Indie, RPG, Strategy","{'Exploration': 291, 'Rogue-like': 285, 'Pixel Graphics': 281, 'Lovecraftian': 275, 'Turn-Based Strategy': 275, 'Dinosaurs': 265, 'Board Game': 261, 'RPG': 260, 'Hex Grid': 258, 'Tabletop': 250, 'Moddable': 249, 'Story Rich': 246, 'Rogue-lite': 239, 'Dynamic Narration': 235, 'Mouse only': 225, 'Procedural Generation': 224, 'Choices Matter': 223, '2D': 216, 'Strategy': 198, 'Singleplayer': 179}",Strategy,91.03864072348588,7.5,50.0,62.0,7.175758676653852,49.65619414725999,69.5,69.32368565685424,56.83546384028079,62.0,61.9993741043162,50,50,50
1119,1862,276810,Mordheim: City of the Damned,Rogue Factor,Nacon,,4917,2098,0,"200,000 .. 500,000",352,0,202,0,1999,19.99,0,218,Mordheim: City of The Damned,12.0,56.5,66.0,/games/Mordheim_City_of_The_Damned_header.jpg,"RPG, Strategy","{'Tactical': 212, 'Games Workshop': 188, 'RPG': 182, 'Strategy': 176, 'Turn-Based': 175, 'Dark Fantasy': 154, 'Turn-Based Tactics': 142, 'Multiplayer': 114, 'Turn-Based Strategy': 112, 'Turn-Based Combat': 109, 'Fantasy': 107, 'Perma Death': 100, 'Singleplayer': 89, 'Medieval': 70, 'Procedural Generation': 65, 'Board Game': 63, 'Indie': 55, 'Controller': 48, 'Tactical RPG': 40, 'Warhammer 40K': 37}",Strategy,70.09265858873842,12.0,56.5,54.0,11.658748409083367,56.49307314882785,66.0,65.6401908904251,45.09733422073203,54.0,51.128472060892406,218,218,218
1120,1863,26500,Cogs,Lazy 8 Studios,,,753,96,0,"200,000 .. 500,000",79,0,56,0,599,5.99,0,1,Cogs,5.5,8.0,14.5,/games/cogs292x136.jpg,"Indie, Casual","{'Puzzle': 153, 'Indie': 97, 'Casual': 89, 'Singleplayer': 51, 'Steampunk': 40, 'Family Friendly': 27, 'Difficult': 21, '3D': 15}",Casual,88.69257950530036,5.5,8.0,9.0,5.1704590473561955,7.656974643639202,14.5,14.481796581788663,9.277520134841117,9.0,8.866284239051073,1,1,1
1121,1865,1170880,Grimm's Hollow,ghosthunter,ghosthunter,,9704,148,0,"200,000 .. 500,000",0,0,0,0,0,0.0,0,12,Grimm's Hollow,2.0,2.5,3.0,/games/71954_Grimms_Hollow.jpg,"Adventure, Free to Play, Indie, RPG","{'Free to Play': 226, 'Pixel Graphics': 197, 'RPG': 171, 'Indie': 145, 'Singleplayer': 137, 'Adventure': 129, 'Story Rich': 126, 'Cute': 126, 'Multiple Endings': 113, 'RPGMaker': 104, 'Turn-Based': 102, 'Female Protagonist': 85, 'Great Soundtrack': 81, '2D': 71, 'Emotional': 43, 'JRPG': 35, 'Short': 34, 'Turn-Based Combat': 22, 'Atmospheric': 18, 'Horror': 16}",RPG,98.49776695087292,2.0,2.5,1.0,2.06779417349959,2.4259066488523384,3.0,2.9782004523401056,1.0269799036519291,1.0,1.0446057620389178,12,12,12
1122,1868,1041720,Kingdoms of Amalur: Re-Reckoning,"KAIKO, Big Huge Games, 38 Studios",THQ Nordic,,3444,1202,0,"200,000 .. 500,000",739,0,1255,0,3999,39.989999999999995,0,193,Kingdoms of Amalur: Re-Reckoning,20.5,49.5,81.5,/games/79015_Kingdoms_of_Amalur_Re-Reckoning.jpg,"Action, RPG","{'RPG': 129, 'Action': 105, 'Fantasy': 79, 'Singleplayer': 79, 'Action RPG': 78, 'Open World': 64, 'Fighting': 40, 'Combat': 40, 'Atmospheric': 38, 'Character Customization': 37, 'Gore': 34, 'Adventure': 27, 'Hack and Slash': 27, 'Third Person': 25, 'Story Rich': 20, 'Loot': 8, 'Choices Matter': 6, 'Female Protagonist': 6, 'Co-op': 5}",RPG,74.12828239345674,20.5,49.5,61.0,20.532138515728963,49.50877899147524,81.5,81.52229977423775,65.35225447508562,61.0,70.2090059775529,193,193,193
1123,1871,1227530,Partisans 1941,Alter Games,Daedalic Entertainment,,4506,884,0,"200,000 .. 500,000",680,6,373,6,599,29.99,80,282,Partisans 1941,20.0,20.5,21.0,/games/77676_Partisans_1941.jpg,"Indie, Strategy","{'Strategy': 277, 'World War II': 224, 'Real Time Tactics': 222, 'Stealth': 191, 'Tactical': 166, 'Singleplayer': 155, 'Isometric': 144, 'Indie': 124, 'War': 109, 'Historical': 105, 'Tactical RPG': 87, 'Assassin': 84, 'Strategy RPG': 80, 'Atmospheric': 80, 'Difficult': 72, 'Action': 71, 'Character Customization': 68, '3D': 65, 'Combat': 62, 'Third Person': 61}",Strategy,83.59925788497218,20.0,20.5,1.0,19.9349165521798,20.088855292287235,21.0,21.17842190401353,0.7894390499492833,1.0,1.0562965418268384,282,282,282
1124,1872,1225570,Unravel Two,Coldwood Interactive,Electronic Arts,,2761,547,0,"200,000 .. 500,000",265,0,246,0,499,19.99,75,179,Unravel Two,5.0,6.5,12.5,/games/57358_Unravel_2.jpg,"Action, Adventure","{'Co-op': 129, 'Puzzle': 89, 'Local Co-Op': 79, 'Adventure': 77, 'Multiplayer': 75, 'Action': 67, 'Singleplayer': 56, 'Colorful': 49, 'Cute': 44, 'Family Friendly': 42, 'Action-Adventure': 37, 'Atmospheric': 34, 'Local Multiplayer': 31, 'Platformer': 23, 'Split Screen': 20, 'Puzzle-Platformer': 16, 'Online Co-Op': 13}",Action,83.46432889963724,5.0,6.5,7.5,5.364403328299103,6.118125488696286,12.5,12.947202700640117,9.379609947469053,7.5,8.028122346512015,179,179,179
1125,1874,321960,Might & Magic Heroes VII,Limbic Entertainment,Ubisoft,,2881,2480,0,"200,000 .. 500,000",765,0,721,0,2999,29.99,0,269,Might & Magic: Heroes VII,57.0,137.0,267.0,/games/Might_and_Magic_Heroes_VII_cover_art.jpg,"RPG, Strategy","{'Strategy': 226, 'Turn-Based Strategy': 182, 'RPG': 131, 'Fantasy': 121, 'Turn-Based': 91, 'Singleplayer': 89, 'Multiplayer': 86, 'Story Rich': 56, 'Adventure': 50, 'Atmospheric': 38, 'Co-op': 33, 'Classic': 19, 'Magic': 13, 'Open World': 10}",Strategy,53.73997388546913,57.0,71.0,71.0,57.1512038001785,71.0,251.0,251.0,71.0,210.0,226.34075050804293,269,269,269
1126,1877,388090,Five Nights at Freddy's 4,Scott Cawthon,Scott Cawthon,,9408,731,0,"200,000 .. 500,000",61,0,41,0,799,7.99,0,15,Five Nights at Freddy's 4,3.0,4.0,5.5,/games/Five_Nights_at_Freddys_4_header.jpg,"Action, Indie, Strategy","{'Horror': 1597, 'Survival Horror': 1195, 'Singleplayer': 1113, 'Robots': 1045, 'First-Person': 1045, 'Dark': 1012, 'Difficult': 989, 'Point & Click': 800, 'Survival': 776, 'Psychological Horror': 773, 'Strategy': 760, 'Indie': 652, 'Story Rich': 589, 'Atmospheric': 511, 'Action': 381, 'Family Friendly': 219, 'Simulation': 175, 'Animation & Modeling': 148, 'Illuminati': 141, 'Memes': 118}",Strategy,92.7902159976329,3.0,4.0,2.5,3.3331379937664902,4.448178104635544,5.5,5.678441460286739,2.9559342233416586,2.5,2.377666851948133,15,15,15
1127,1880,34010,Alpha Protocol,Obsidian Entertainment,SEGA,,3653,880,0,"200,000 .. 500,000",372,0,124,0,0,0.0,0,9,Alpha Protocol,13.0,17.5,26.0,/games/Alpha_Protocol_cover.jpg,"Action, RPG","{'RPG': 494, 'Stealth': 392, 'Choices Matter': 320, 'Action': 319, 'Multiple Endings': 273, 'Third Person': 213, 'Character Customization': 137, 'Story Rich': 127, 'Singleplayer': 125, 'Third-Person Shooter': 93, 'Modern': 91, 'Action RPG': 79, 'Shooter': 64, 'Cult Classic': 55, 'Adventure': 50, 'Romance': 37, 'Atmospheric': 26, 'Replay Value': 15, 'Great Soundtrack': 14, 'Sci-fi': 8}",RPG,80.58680785351864,13.0,17.5,13.0,13.055753899246085,17.545939795764262,26.0,26.204812786547794,11.740872139720533,13.0,15.694978877809442,9,9,9
1128,1882,264140,Pixel Piracy,Vitali Kirpu,,,4432,2510,0,"200,000 .. 500,000",338,0,177,0,999,9.990000000000002,0,11,Pixel Piracy,7.5,17.5,29.5,/games/Pixel_Piracy.jpg,"Adventure, Indie, RPG, Simulation","{'Pirates': 408, 'Action Roguelike': 403, 'Naval Combat': 403, 'Pixel Graphics': 345, 'Indie': 314, 'RPG': 274, 'Sandbox': 241, '2D': 226, 'Open World': 208, 'Rogue-like': 204, 'Simulation': 182, 'Adventure': 170, 'Singleplayer': 156, 'Action': 106, 'Side Scroller': 102, 'Building': 100, 'Rogue-lite': 84, 'Strategy': 84, 'Survival': 81, 'Crafting': 37}",Simulation,63.84327283203688,7.5,17.5,22.0,7.440079005914329,17.757090881223892,29.5,29.901102239339206,20.077378224166527,22.0,24.7563437678445,11,11,11
1129,1883,289690,LARA CROFT AND THE TEMPLE OF OSIRIS,Crystal Dynamics,Square Enix,,2399,1233,0,"200,000 .. 500,000",105,0,56,0,1999,19.99,0,19,Lara Croft and the Temple of Osiris,5.0,6.5,13.0,/games/lara-croft-and-the-temple-54840cc30d78b.jpg,"Action, Adventure","{'Adventure': 193, 'Action': 165, 'Co-op': 120, 'Local Co-Op': 88, 'Multiplayer': 78, 'Puzzle': 77, 'Female Protagonist': 75, 'Online Co-Op': 62, 'Isometric': 54, 'Singleplayer': 37, 'RPG': 35, '4 Player Local': 35, 'Platformer': 32, 'Top-Down': 32, 'Twin Stick Shooter': 27, 'Hack and Slash': 25, 'Controller': 25, 'Third Person': 24, 'Co-op Campaign': 10, 'Local Multiplayer': 10}",Action,66.05176211453744,5.0,6.5,8.0,5.302364240428616,6.239332296317379,13.0,13.146140892139885,6.099327174498949,8.0,7.762538038136767,19,19,19
1130,1884,658850,Do Not Feed the Monkeys,"Fictiorama Studios, BadLand Games Publishing S.L.",Alawar Premium,,6322,446,0,"200,000 .. 500,000",264,0,244,0,1199,11.989999999999998,0,74,Do Not Feed the Monkeys,3.5,7.0,19.0,/games/62048_Do_not_feed_the_monkeys.jpg,"Indie, Simulation, Strategy","{'Point & Click': 337, 'Political Sim': 334, 'Management': 327, 'Strategy': 318, '2D': 315, 'Dark Humor': 311, 'Funny': 308, 'Multiple Endings': 303, 'Story Rich': 301, 'Choices Matter': 296, 'Simulation': 278, 'Adventure': 276, 'Pixel Graphics': 267, 'Dystopian ': 258, 'Resource Management': 242, 'Atmospheric': 242, 'Singleplayer': 234, 'Nudity': 226, 'Sexual Content': 214, 'Mature': 207}",Simulation,93.41016548463357,3.5,7.0,15.5,3.8232950912710435,6.838922061633995,19.0,19.486393174176524,13.942760478257528,15.5,16.004145227763267,74,74,74
1131,1885,34900,Bad Rats: the Rats' Revenge,Invent4 Entertainment,Strategy First,,11503,3095,0,"200,000 .. 500,000",116,0,108,0,99,0.9899999999999998,0,20,Bad Rats: the Rats' Revenge,3.5,4.0,5.0,/games/51-2sv8Q40L._SS400_.jpg,Indie,"{'Cult Classic': 471, 'Physics': 367, 'Indie': 350, 'Gore': 337, 'Puzzle': 294, 'Beautiful': 227, 'Singleplayer': 218, 'Dark': 209, 'Addictive': 208, 'Hentai': 205, 'Mature': 127, 'Co-op': 108, 'Choices Matter': 105, 'Psychedelic': 102, 'Perma Death': 91, 'Replay Value': 91, 'Quick-Time Events': 86, 'Third-Person Shooter': 83, 'Violent': 75, 'Blood': 72}",Indie,78.7984655432251,3.5,4.0,1.5,3.173214045509756,4.352733967751114,5.0,5.4407255981957015,1.544047613614147,1.5,1.3782553063854708,20,20,20
1132,1886,602520,NEKOPARA Vol. 3,NEKO WORKs,Sekai Project,,11023,322,0,"200,000 .. 500,000",227,0,201,0,999,9.990000000000002,0,28,Nekopara Vol. 3,4.0,4.5,5.5,/games/46096_Nekopara_Vol_3.jpg,"Casual, Indie","{'Hentai': 931, 'Sexual Content': 856, 'Anime': 850, 'Nudity': 685, 'Cute': 607, 'Visual Novel': 602, 'Dating Sim': 325, 'Story Rich': 320, 'Singleplayer': 257, 'Casual': 215, 'Great Soundtrack': 182, 'Romance': 169, 'Indie': 130, 'NSFW': 112, 'Atmospheric': 105, '2D': 96, 'Cats': 37, 'Funny': 36, 'Replay Value': 31, 'Adventure': 31}",Casual,97.16174526223006,4.0,4.5,1.5,3.9505385762022582,4.1427996520275805,5.5,5.506275529143562,1.5695820861325782,1.5,1.4187028819263277,28,28,28
1133,1887,6830,Commandos 2: Men of Courage,Pyro Studios,Kalypso Media Digital,,1963,336,0,"200,000 .. 500,000",457,0,765,0,499,4.99,0,37,Commandos 2: Men of Courage,21.0,32.5,39.0,/games/256px-Commandos2Box.jpg,Strategy,"{'Strategy': 153, 'Tactical': 109, 'Stealth': 97, 'World War II': 90, 'Classic': 64, 'Action': 61, 'Co-op': 46, 'RTS': 38, 'Isometric': 36, 'Real Time Tactics': 31, 'Military': 29, 'Multiplayer': 22, 'Difficult': 21, 'Old School': 19, 'War': 15, 'Singleplayer': 14}",Strategy,85.38494997825141,21.0,32.5,18.0,20.59105537779487,32.42425694620767,39.0,38.52954654565112,18.269789433039477,18.0,19.15307032927512,37,37,37
1134,1894,828740,Tales of the Neon Sea,Palm Pioneer,Thermite Games,,2159,344,0,"200,000 .. 500,000",176,0,220,0,1699,16.99,0,13,Tales of the Neon Sea,9.0,9.5,10.0,/games/62997_Tales_of_the_Neon_Sea.jpg,"Adventure, Indie","{'Point & Click': 448, 'Cyberpunk': 447, 'Pixel Graphics': 443, 'Story Rich': 441, 'Investigation': 432, 'Kickstarter': 425, 'Surreal': 402, 'Crowdfunded': 393, 'Dystopian ': 392, 'Walking Simulator': 390, 'Parody ': 379, 'Detective': 374, 'Emotional': 367, 'Exploration': 362, 'Puzzle': 351, 'Atmospheric': 350, 'Noir': 349, 'Sci-fi': 344, 'Narration': 339, 'Adventure': 334}",Adventure,86.25649220934878,9.0,9.5,1.0,8.573536827895019,9.44367309282036,10.0,10.040082253507196,1.0331919262569216,1.0,0.9346056093920904,13,13,13
1135,1896,2350,QUAKE III: Team Arena,id Software,id Software,,205,50,0,"200,000 .. 500,000",14,0,23,0,1499,14.99,0,2,Quake III: Team Arena,5.0,8.0,9.0,/games/QUAKIIITeamArena.JPG,Action,"{'Action': 77, 'Shooter': 41, 'FPS': 31, 'First-Person': 26, 'Competitive': 20, 'Multiplayer': 17, 'Classic': 14, 'Fast-Paced': 14, 'Arena Shooter': 10}",Action,80.3921568627451,5.0,8.0,4.0,4.760267480918802,7.655779866503159,9.0,8.849899764561139,3.964335295410708,4.0,3.28147344643254,2,2,2
1136,1897,22230,Rock of Ages,ACE Team,SEGA,,3120,295,0,"200,000 .. 500,000",172,61,120,61,999,9.990000000000002,0,1,Rock of Ages,4.0,5.5,11.5,/games/256px-Rock_of_ages_xbla.jpg,"Action, Indie, Racing, Strategy","{'Comedy': 142, 'Strategy': 123, 'Indie': 122, 'Action': 108, 'Tower Defense': 106, 'Racing': 84, 'Historical': 61, 'Multiplayer': 57, 'Funny': 47, 'Local Multiplayer': 39, 'Bowling': 35, 'Singleplayer': 34, 'Destruction': 30, 'Casual': 26, 'Split Screen': 22, 'Co-op': 8, 'Physics': 7, 'Simulation': 5}",Racing,91.36163982430452,4.0,5.5,7.5,4.190028337970685,5.455231904337623,11.5,11.650835080466084,7.012925978009058,7.5,6.465437884268351,1,1,1
1137,1899,521890,Hello Neighbor,Dynamic Pixels,tinyBuild,,7220,1820,0,"200,000 .. 500,000",506,259,297,259,2999,29.99,0,119,Hello Neighbor,9.0,16.5,20.0,/games/40794_Hello_Neighbor.jpg,"Adventure, Indie, Strategy","{'Horror': 2258, 'Sandbox': 1441, 'Action-Adventure': 1418, 'Stealth': 1415, 'Survival Horror': 1411, 'Story Rich': 1408, '3D Platformer': 1405, 'First-Person': 1404, 'Difficult': 1402, 'FPS': 1396, 'Survival': 1391, 'Strategy': 1387, '3D': 1380, 'Funny': 1370, 'Psychological Horror': 1363, 'Dark Humor': 1359, 'Multiple Endings': 1341, 'Surreal': 1340, 'Family Friendly': 1338, 'Action': 1330}",Strategy,79.86725663716814,9.0,16.5,11.0,9.384617738377663,16.924219967062836,20.0,19.90035204164345,11.65327218493889,11.0,11.648254779204697,119,119,119
1138,1900,814540,Changed,DragonSnow,DragonSnow,,8313,868,0,"200,000 .. 500,000",131,0,207,0,599,5.99,0,48,Changed,7.0,7.0,9.5,/games/58145_Changed.jpg,"Adventure, Indie, RPG","{'Cute': 555, 'Difficult': 435, 'Adventure': 369, 'Puzzle': 357, 'Sexual Content': 356, 'Singleplayer': 342, 'Psychological Horror': 335, 'Indie': 334, 'Pixel Graphics': 324, 'Story Rich': 258, 'Great Soundtrack': 245, 'RPG': 217, 'RPGMaker': 202, '2D': 197, 'Horror': 177, 'Survival Horror': 144, 'Choices Matter': 143, 'Action': 136, 'LGBTQ+': 79, 'Anime': 47}",RPG,90.5456921903932,7.0,7.0,2.5,7.379612986623142,7.058615069629926,9.5,9.795176117774306,2.1702709335161705,2.5,2.588308299086884,48,48,48
1139,1901,412830,STEINS;GATE,MAGES. Inc.,"Spike Chunsoft Co., Ltd.",,12103,314,0,"200,000 .. 500,000",517,0,337,0,2999,29.99,0,126,Steins;Gate,26.0,34.5,41.0,/games/Steins_gate_xbox360.jpg,Adventure,"{'Visual Novel': 578, 'Story Rich': 475, 'Anime': 457, 'Time Travel': 424, 'Sci-fi': 370, 'Great Soundtrack': 315, 'Multiple Endings': 293, 'Choices Matter': 207, 'Singleplayer': 185, 'Science': 181, 'Adventure': 163, 'Atmospheric': 153, 'Mystery': 145, 'Romance': 134, 'Thriller': 131, 'Psychological Horror': 123, 'Memes': 76, 'Dating Sim': 64, 'Horror': 41, 'Casual': 40}",Adventure,97.47120882660867,26.0,34.5,15.0,26.10759356982833,34.3429918557483,41.0,41.17637229190293,13.80337038332518,15.0,12.412437323040747,126,126,126
1140,1905,520440,GUILTY GEAR Xrd -REVELATOR-,Arc System Works,Arc System Works,,6817,483,0,"200,000 .. 500,000",5288,351,505,351,2999,29.99,0,166,Guilty Gear Xrd -REVELATOR-,5.5,20.5,65.0,/games/37836_Guilty_Gear_Xrd_-REVELATOR.jpg,Action,"{'Fighting': 193, 'Anime': 148, '2D Fighter': 139, 'Great Soundtrack': 104, 'Action': 101, 'Multiplayer': 72, '2.5D': 54, 'Local Multiplayer': 51, 'Arcade': 45, 'Difficult': 45, 'Story Rich': 42, 'Competitive': 41, 'Controller': 41, 'e-sports': 35, 'Singleplayer': 31, 'Tutorial': 26, '2D': 25, 'Cute': 19, 'God Game': 9, 'Visual Novel': 5}",Action,93.38356164383562,5.5,20.5,59.5,5.403602135313905,20.424268573735308,65.0,65.41856093083405,63.808478167320125,59.5,68.07429770931742,166,166,166
